loc,v(g),n,v,e,lOComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,defects
79,4,335,1731.92,92912.68,5,19,17,239,96,0
61,5,271,1367.03,37269.58,0,14,19,197,74,0
94,5,365,2016.1,96152.47,0,20,26,241,124,0
17,1,49,227.55,1215.96,0,9,16,30,19,0
16,1,43,163.72,1768.14,0,9,5,31,12,0
65,7,214,1138.89,54287.21,5,22,18,136,78,0
18,1,49,186.56,2350.66,0,9,5,35,14,0
44,7,182,910,20171.67,0,14,18,125,57,0
58,2,222,1189.38,25901.98,4,14,27,138,84,0
58,10,211,1151.94,27513.65,1,18,26,142,69,0
19,1,117,590.19,4979.76,0,9,24,72,45,0
9,4,25,104.25,833.99,0,12,6,17,8,0
32,4,69,331.71,4201.63,0,16,12,50,19,0
9,1,22,83.76,418.81,0,7,7,12,10,0
26,3,79,387.64,5087.83,0,14,16,49,30,0
46,6,127,701.49,13847.46,2,21,25,80,47,0
32,5,105,551.03,8252.37,0,17,21,68,37,0
14,1,39,156,1560,0,10,6,27,12,0
17,3,26,108.42,867.34,0,12,6,18,8,0
25,1,0,0,0,0,0,0,0,0,0
40,5,127,635,13673.67,1,17,15,89,38,0
149,67,634,3885.97,126117.24,6,15,55,396,238,0
60,10,152,878.77,24605.47,2,28,27,98,54,0
42,3,188,1091.78,35218.8,0,25,31,108,80,0
15,2,42,181.52,1663.94,0,11,9,27,15,0
24,2,99,499.4,7490.93,0,15,18,63,36,0
117,13,190,923.02,17204,9,11,18,129,61,0
21,4,47,223.48,2925.55,0,16,11,29,18,0
13,1,34,151.62,1423.55,0,13,9,21,13,0
37,3,141,760.32,12460.75,0,15,27,82,59,0
24,3,48,220.08,1950.69,0,13,11,33,15,0
16,1,41,177.2,1328.99,1,10,10,26,15,0
16,1,36,147.15,1076.02,1,9,8,23,13,0
25,1,61,279.68,2656.99,4,12,12,42,19,0
25,1,61,279.68,2656.99,4,12,12,42,19,0
25,1,61,279.68,2656.99,4,12,12,42,19,0
10,1,0,0,0,0,0,0,0,0,0
13,1,39,173.92,903.03,0,9,13,24,15,0
13,1,46,188.02,1880.23,0,10,7,32,14,0
22,1,56,263.22,1602.57,0,9,17,33,23,0
14,1,48,200.16,1876.47,0,10,8,33,15,0
5,1,13,44.97,134.92,0,6,5,8,5,0
16,3,55,267.19,2822.18,0,13,16,29,26,0
16,3,55,267.19,2822.18,0,13,16,29,26,0
10,1,27,110.36,463.52,0,7,10,15,12,0
34,3,123,625.76,9198.64,0,14,20,81,42,0
27,1,120,557.26,6739.4,0,9,16,77,43,0
19,3,37,159.91,1559.14,1,12,8,24,13,0
63,5,230,1380,37588.57,2,22,42,126,104,0
5,1,12,41.51,124.54,0,6,5,7,5,0
20,11,0,0,0,0,0,0,0,0,0
34,6,0,0,0,0,0,0,0,0,0
20,1,0,0,0,0,0,0,0,0,0
20,2,57,261.33,2211.36,0,11,13,37,20,0
7,1,23,85.11,208.05,0,4,9,12,11,0
24,3,50,219.62,1976.54,1,9,12,26,24,0
16,3,55,267.19,2822.18,0,13,16,29,26,0
5,1,12,39.86,99.66,0,5,5,7,5,0
16,3,55,267.19,2822.18,0,13,16,29,26,0
18,4,48,225.62,2461.32,0,15,11,32,16,0
7,2,22,85.95,442.04,0,8,7,13,9,0
18,2,47,212.61,1754.01,0,11,12,29,18,0
7,1,22,83.76,314.11,0,6,8,12,10,0
24,1,84,420,5558.82,0,15,17,54,30,0
20,1,62,301.19,3373.38,0,14,15,38,24,0
26,1,92,482.81,4770.16,0,13,25,54,38,0
50,4,143,879.41,20564.75,0,32,39,86,57,0
18,1,48,203.9,2039.01,0,10,9,30,18,0
43,7,159,857.38,21044.74,6,20,22,105,54,0
18,1,56,228.9,3106.47,0,10,7,37,19,0
60,7,189,1055.56,19263.93,3,16,32,116,73,0
16,1,79,352.3,5284.43,0,11,11,49,30,0
16,1,43,163.72,1768.14,0,9,5,31,12,0
21,2,54,240.81,2956.6,0,13,9,37,17,0
16,2,36,155.59,1283.61,0,12,8,25,11,0
19,1,63,280.94,2224.14,0,10,12,44,19,0
15,1,39,165.67,1196.5,0,10,9,26,13,0
22,2,87,413.68,4993.65,0,13,14,61,26,0
19,1,63,280.94,2224.14,0,10,12,44,19,0
23,3,107,525.04,8138.08,0,15,15,76,31,0
24,2,95,456.7,5541.28,0,13,15,67,28,0
23,1,87,418.24,3653.45,1,11,17,60,27,0
22,2,75,381.56,2828.52,0,11,23,44,31,0
29,3,80,371.51,6383.19,0,14,11,53,27,0
54,6,78,347.84,4521.86,9,11,11,52,26,0
18,1,66,320.63,1710.01,0,8,21,38,28,0
23,2,71,348.39,5922.62,3,17,13,45,26,0
17,1,66,326.98,1649.1,0,8,23,37,29,0
13,2,20,80,528,0,11,5,14,6,0
13,1,35,133.26,1199.32,0,9,5,25,10,0
35,5,63,302.86,4643.9,3,16,12,40,23,0
26,2,108,549.45,9543.01,0,15,19,64,44,0
31,4,123,650.1,12660.78,0,19,20,82,41,0
20,1,64,293.44,2731.23,0,11,13,42,22,0
20,1,64,293.44,2731.23,0,11,13,42,22,0
20,1,60,263.54,2075.37,0,9,12,39,21,0
31,1,120,509.75,10322.46,0,9,10,75,45,0
21,1,79,341.43,3631.6,0,9,11,53,26,0
8,1,24,91.38,219.3,0,4,10,12,12,0
33,7,136,737.97,13145.13,0,19,24,91,45,0
22,1,75,352.53,3490.08,0,11,15,48,27,0
17,1,49,208.15,1592.34,0,9,10,32,17,0
44,11,0,0,0,0,0,0,0,0,0
44,11,252,1517.64,46125.32,0,23,42,141,111,0
25,2,64,314.04,3297.43,0,14,16,40,24,0
18,2,56,249.73,2497.28,0,11,11,36,20,0
16,3,25,104.25,729.74,0,12,6,18,7,0
40,4,151,740.94,12102.03,0,12,18,102,49,0
24,1,75,375,2494.57,0,9,23,41,34,0
64,8,0,0,0,0,0,0,0,0,0
27,8,139,668.22,26850.39,0,17,11,87,52,0
38,9,147,706.68,13780.28,0,12,16,95,52,0
22,5,41,156.1,1053.69,1,6,8,23,18,0
29,6,84,403.82,6730.3,2,16,12,59,25,0
16,1,65,265.69,1267.11,0,4,13,34,31,0
29,6,64,314.04,4710.61,0,18,12,44,20,0
11,1,33,144.95,624.38,0,8,13,19,14,0
23,3,65,301.85,3841.74,2,14,11,45,20,0
29,1,0,0,0,0,0,0,0,0,0
16,1,79,398.51,2231.64,0,8,25,44,35,0
21,2,68,326.9,2942.1,0,12,16,44,24,0
22,3,33,142.62,1069.68,2,12,8,23,10,0
15,1,42,168,1512,0,9,7,28,14,0
27,1,0,0,0,0,0,0,0,0,0
8,1,26,101.58,240.1,0,4,11,13,13,0
36,12,99,480.94,9875.3,0,14,15,55,44,0
48,17,149,731.13,21111.28,0,14,16,83,66,0
31,4,62,312.75,3518.46,1,15,18,35,27,0
25,7,85,428.77,6318.77,0,14,19,45,40,0
24,1,134,588.57,4639.32,0,4,17,67,67,0
50,17,157,798.73,19568.93,0,14,20,87,70,0
8,1,24,91.38,219.3,0,4,10,12,12,0
8,1,26,101.58,240.1,0,4,11,13,13,0
15,2,27,93.4,320.24,2,4,7,15,12,0
8,1,26,101.58,240.1,0,4,11,13,13,0
8,1,24,91.38,219.3,0,4,10,12,12,0
41,14,113,559.82,11525.79,0,14,17,63,50,0
13,1,38,161.42,547.68,0,5,14,19,19,0
30,6,0,0,0,0,0,0,0,0,0
31,4,62,312.75,3518.46,1,15,18,35,27,0
74,9,133,791.91,7878.68,0,13,49,58,75,0
34,1,178,855.71,6346.51,0,4,24,89,89,0
12,2,15,45,135,2,4,4,9,6,0
28,9,67,314.93,4723.94,0,13,13,37,30,0
13,1,38,161.42,547.68,0,5,14,19,19,0
31,4,87,438.86,5851.5,0,15,18,55,32,0
29,4,87,438.86,5851.5,0,15,18,55,32,0
19,1,0,0,0,0,0,0,0,0,0
22,1,69,331.71,2121.18,0,9,19,42,27,0
12,1,39,171.3,1027.8,0,9,12,23,16,0
13,1,0,0,0,0,0,0,0,0,0
8,1,37,159.91,1172.68,0,11,9,25,12,0
23,3,40,178.38,1391.34,2,12,10,27,13,0
24,1,76,372.92,2610.47,0,10,20,48,28,0
11,1,38,171.9,733.42,0,8,15,22,16,0
13,4,56,245.97,3607.56,0,12,9,34,22,0
19,3,67,337.97,3295.25,0,13,20,37,30,0
12,3,24,100.08,800.63,0,12,6,16,8,0
12,3,24,100.08,800.63,0,12,6,16,8,0
24,4,39,178.81,1966.95,0,16,8,28,11,0
21,2,58,265.93,2362.67,0,11,13,37,21,0
21,2,54,247.59,2352.09,0,12,12,35,19,0
26,1,90,412.65,4568.59,0,10,14,59,31,0
21,2,52,235.23,2309.48,0,12,11,34,18,0
29,1,125,540.24,14181.33,0,12,8,90,35,0
16,1,51,220.42,1873.56,0,10,10,34,17,0
15,3,39,173.92,1356.56,0,12,10,26,13,0
19,1,80,356.75,3087.3,0,9,13,55,25,0
11,1,34,129.44,776.7,0,7,7,22,12,0
15,3,24,98.1,629.47,0,11,6,17,7,0
16,2,0,0,0,0,0,0,0,0,0
28,1,89,418.34,3654.32,0,9,17,56,33,0
24,1,76,372.92,2610.47,0,10,20,48,28,0
20,1,59,241.16,2928.38,0,10,7,42,17,0
20,1,76,333.82,3793.37,1,10,11,51,25,0
46,7,129,712.54,14369.55,0,22,24,85,44,0
41,3,107,514.39,11659.44,0,16,12,73,34,0
68,11,203,1108.26,32796.42,2,17,27,109,94,0
27,1,89,418.34,3654.32,0,9,17,56,33,0
24,1,76,372.92,2610.47,0,10,20,48,28,0
46,9,132,707.2,22963.1,3,24,17,86,46,0
14,1,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,0
72,19,268,1752.49,58164.69,0,35,58,158,110,0
33,2,88,398.07,6986.19,1,13,10,61,27,0
12,1,36,152.93,1019.5,0,10,9,24,12,0
12,1,36,152.93,1019.5,0,10,9,24,12,0
19,2,50,219.62,2635.39,1,12,9,32,18,0
15,1,53,229.06,1593.02,0,9,11,36,17,0
15,1,53,229.06,1593.02,0,9,11,36,17,0
17,1,58,258.64,2948.58,0,12,10,39,19,0
18,1,61,272.03,3264.3,1,12,10,41,20,0
17,1,58,258.64,2155.39,0,10,12,38,20,0
53,4,0,0,0,0,0,0,0,0,0
20,1,58,250.67,1671.15,0,8,12,38,20,0
10,4,25,104.25,833.99,0,12,6,17,8,0
14,1,39,159.41,921.04,1,8,9,26,13,0
17,1,72,305.85,3440.82,0,9,10,47,25,0
117,13,190,923.02,17204,9,11,18,129,61,0
15,1,53,225.14,1924.95,0,9,10,34,19,0
14,1,42,171.67,1471.49,0,10,7,30,12,0
12,1,43,175.76,1482.98,0,9,8,28,15,0
42,6,61,283.28,2614.85,0,12,13,41,20,0
16,1,51,220.42,1873.56,0,10,10,34,17,0
14,3,39,173.92,1356.56,0,12,10,26,13,0
63,3,249,1390.66,31985.08,2,16,32,157,92,0
6,1,11,36.54,127.89,0,7,3,8,3,0
13,3,35,158.32,1015.92,0,11,12,21,14,0
107,12,174,836.48,15155.04,9,11,17,118,56,0
86,18,225,1294.85,36943.68,0,22,32,142,83,0
28,2,81,412.08,4846.9,4,13,21,43,38,0
13,1,25,95.18,685.32,0,9,5,17,8,0
32,5,101,509.48,10025.91,0,19,14,72,29,0
20,5,37,167.37,2104.1,4,16,7,26,11,0
16,2,34,144.43,1092.25,0,11,8,23,11,0
23,3,80,428.6,6107.61,0,19,22,47,33,0
54,4,188,1032.47,18184.77,4,14,31,110,78,0
40,4,140,794.14,8563.83,1,14,37,83,57,0
17,2,32,133.44,943.59,0,11,7,23,9,0
18,2,32,133.44,943.59,0,11,7,23,9,0
57,4,210,1020.18,57087.35,4,17,12,131,79,0
11,1,37,144.55,1192.58,0,9,6,26,11,0
110,14,324,1958.38,53438.87,6,19,47,189,135,0
29,3,60,291.48,4707.38,0,19,10,43,17,0
31,5,68,348.79,5539.63,0,18,17,38,30,0
34,3,0,0,0,0,0,0,0,0,0
41,1,120,605.33,9589.66,6,14,19,77,43,0
12,4,38,158.46,1188.43,0,9,9,23,15,0
25,4,0,0,0,0,0,0,0,0,0
14,1,43,194.51,1000.35,0,9,14,27,16,0
20,3,41,182.84,1426.13,0,12,10,28,13,0
37,5,74,355.74,5217.58,2,16,12,52,22,0
24,4,64,317.07,3715.65,0,15,16,39,25,0
12,3,23,95.91,671.36,0,12,6,16,7,0
33,2,106,525.14,8000.74,3,14,17,69,37,0
9,1,0,0,0,0,0,0,0,0,0
16,2,37,159.91,959.47,0,10,10,25,12,0
29,2,83,415,3804.17,0,11,21,48,35,0
33,2,142,710,11416.05,0,13,19,95,47,0
24,1,99,470.73,5825.33,0,11,16,63,36,0
23,1,87,404.02,4174.83,0,10,15,56,31,0
5,1,12,41.51,124.54,0,6,5,7,5,0
10,1,19,74.23,296.92,0,8,7,12,7,0
28,5,71,351.75,5339.03,4,17,14,46,25,0
19,2,45,203.56,1984.71,0,13,10,30,15,0
6,1,23,85.11,208.05,0,4,9,12,11,0
14,1,46,208.08,1054.29,0,8,15,27,19,0
22,1,61,290.05,1740.29,0,9,18,37,24,0
18,1,74,325.03,4469.18,0,11,10,49,25,0
22,3,49,224.66,1858.58,0,13,11,35,14,0
53,7,166,911.65,20360.13,3,18,27,99,67,0
57,5,140,781.89,13839.54,13,18,30,81,59,0
88,14,270,1574.88,40946.89,0,19,38,166,104,0
22,1,0,0,0,0,0,0,0,0,0
23,1,82,417.17,4095.87,0,12,22,46,36,0
18,1,45,194.49,1782.8,0,11,9,30,15,0
29,1,0,0,0,0,0,0,0,0,0
30,1,0,0,0,0,0,0,0,0,0
70,12,196,1088.7,22637.44,0,18,29,129,67,0
19,3,53,243,2297.48,0,13,11,37,16,0
31,4,62,312.75,3518.46,1,15,18,35,27,0
35,12,95,451.71,10215.69,0,14,13,53,42,0
8,1,24,91.38,219.3,0,4,10,12,12,0
13,2,15,45,135,3,4,4,9,6,0
45,16,126,605.73,16657.48,0,14,14,71,55,0
13,1,38,161.42,547.68,0,5,14,19,19,0
13,1,0,0,0,0,0,0,0,0,0
37,7,0,0,0,0,0,0,0,0,0
54,7,0,0,0,0,0,0,0,0,0
33,5,83,435.58,4065.39,4,14,24,51,32,0
9,1,25,102.19,517.32,0,9,8,16,9,0
20,1,79,383.78,4104.31,0,11,18,44,35,0
9,1,27,110.36,539.55,0,8,9,16,11,0
23,1,100,512.92,5753.72,0,12,23,57,43,0
26,2,89,456.51,3661.56,0,11,24,54,35,0
21,10,54,250.77,3197.29,5,15,10,37,17,0
70,11,0,0,0,0,0,0,0,0,0
10,1,15,49.83,124.57,0,5,5,10,5,0
15,3,52,249.98,2740.19,1,15,13,33,19,0
66,11,167,696.38,39395.07,0,11,7,95,72,0
78,11,103,402.41,22132.54,0,11,4,63,40,0
73,9,312,1625.35,74695.41,0,14,23,161,151,0
163,19,258,1353.97,71083.18,39,19,19,153,105,0
28,3,76,361.37,8935.73,1,16,11,42,34,0
4,1,7,19.65,39.3,0,4,3,4,3,0
37,8,82,370.93,8197.6,4,13,10,48,34,0
38,8,82,370.93,8197.6,4,13,10,48,34,0
4,1,7,19.65,39.3,0,4,3,4,3,0
46,9,129,566.61,20397.92,8,12,9,75,54,0
30,1,55,237.71,1069.68,6,5,15,28,27,0
17,3,40,172.88,1901.65,0,11,9,22,18,0
7,2,9,27,67.5,0,5,3,6,3,0
14,2,37,154.29,1542.87,0,12,6,27,10,0
14,2,44,179.85,1978.33,0,11,6,32,12,0
7,1,18,68.53,308.4,0,9,5,13,5,0
14,2,44,146.16,2728.41,0,7,3,28,16,0
4,1,9,27,81,0,6,2,7,2,0
6,1,8,20.68,31.02,0,3,3,5,3,0
27,6,95,396.14,11884.29,0,12,6,65,30,0
10,4,35,158.32,1543.67,1,13,10,20,15,0
79,28,349,2287.55,49460.57,0,20,74,189,160,0
89,8,195,1151.84,25007.13,13,22,38,120,75,0
86,13,0,0,0,0,0,0,0,0,0
60,14,175,931.34,10815.53,0,9,31,95,80,0
20,3,29,127.38,770.63,7,11,10,18,11,0
32,6,52,241.48,2746.84,12,13,12,31,21,0
95,17,295,1808.14,75941.82,0,30,40,183,112,0
11,2,13,41.21,103.02,0,5,4,9,4,0
32,4,87,438.86,6467.44,1,14,19,47,40,0
22,9,0,0,0,0,0,0,0,0,0
122,14,447,2148.89,244094.1,21,17,11,300,147,0
5,1,21,72.65,207.57,0,4,7,11,10,0
80,28,0,0,0,0,0,0,0,0,0
4,1,5,11.61,17.41,0,3,2,3,2,0
5,1,10,31.7,95.1,0,6,3,7,3,0
15,4,32,142.7,1236.75,1,13,9,20,12,0
31,6,68,311.78,6235.55,6,15,9,44,24,0
21,4,60,294.41,3039.39,0,13,17,33,27,0
5,1,10,33.22,99.66,1,6,4,6,4,0
9,3,18,68.53,431.75,0,9,5,11,7,0
4,2,12,41.51,103.78,0,5,6,6,6,0
6,1,1,0,0,3,1,0,1,0,0
22,3,70,320.95,3937.78,0,11,13,41,29,0
4,1,5,11.61,17.41,0,3,2,3,2,0
9,4,22,88,509.14,0,9,7,13,9,0
7,2,15,51.89,272.43,0,7,4,9,6,0
33,6,134,717.91,25226.63,0,23,18,79,55,0
29,3,111,590.73,7252.9,4,13,27,60,51,0
32,6,82,402.37,6035.48,1,15,15,52,30,0
109,13,223,1300.73,40204.52,36,24,33,138,85,0
21,4,76,338.92,9037.78,0,16,6,56,20,0
22,4,108,535.05,13412,0,16,15,61,47,0
32,6,82,402.37,6035.48,1,15,15,52,30,0
5,1,13,43.19,161.94,0,6,4,8,5,0
10,2,28,109.39,875.14,0,8,7,14,14,0
16,3,39,181.11,1209.56,0,11,14,22,17,0
14,5,51,233.83,3702.36,0,15,9,32,19,0
30,3,80,384.59,4759.28,4,12,16,47,33,0
28,2,66,285.25,4532.26,1,11,9,40,26,0
25,4,97,471.22,8614.57,0,13,16,52,45,0
26,11,0,0,0,0,0,0,0,0,0
7,2,15,49.83,298.97,0,6,4,7,8,0
7,2,15,51.89,249.08,0,6,5,7,8,0
29,6,0,0,0,0,0,0,0,0,0
4,1,5,11.61,17.41,0,3,2,3,2,0
15,3,30,125.1,1081.2,0,11,7,19,11,0
42,5,74,347.83,4336.31,6,11,15,40,34,0
8,1,33,125.64,402.06,1,4,10,17,16,0
13,3,29,123.19,1468.01,1,13,6,18,11,0
12,1,42,164.09,875.14,0,6,9,26,16,0
4,1,5,11.61,17.41,0,3,2,3,2,0
4,1,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,0
96,35,0,0,0,0,0,0,0,0,0
10,2,0,0,0,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,0
34,19,0,0,0,0,0,0,0,0,0
32,7,74,373.29,10125.36,6,21,12,43,31,0
28,9,95,423.65,9637.95,0,14,8,69,26,0
44,9,129,620.15,18604.46,0,15,13,77,52,0
24,3,68,288.86,3361.27,4,8,11,36,32,0
18,2,0,0,0,0,0,0,0,0,0
42,5,0,0,0,0,0,0,0,0,0
42,5,0,0,0,0,0,0,0,0,0
42,5,0,0,0,0,0,0,0,0,0
24,3,60,294.41,2257.17,0,12,18,37,23,0
23,2,56,263.22,2594.64,3,12,14,33,23,0
25,2,48,203.9,2663.45,1,11,8,29,19,0
9,1,19,60.23,90.34,0,3,6,13,6,0
13,4,70,316.65,4934.45,0,11,12,36,34,0
15,2,0,0,0,0,0,0,0,0,0
5,1,12,39.86,186.03,0,7,3,8,4,0
24,5,0,0,0,0,0,0,0,0,0
28,3,54,256.76,2464.93,0,12,15,30,24,0
21,2,31,121.11,565.2,3,6,9,17,14,0
24,3,79,371.33,3440.31,0,9,17,44,35,0
12,4,39,168.56,1179.89,0,10,10,25,14,0
31,5,61,296.34,3988.2,0,17,12,42,19,0
11,2,16,53.15,310.05,0,7,3,11,5,0
4,1,8,24,60,0,5,3,5,3,0
4,1,5,11.61,17.41,0,3,2,3,2,0
131,16,410,2606.6,101926.9,10,24,58,225,189,0
4,1,7,19.65,39.3,0,4,3,4,3,0
26,5,0,0,0,0,0,0,0,0,0
4,1,7,19.65,39.3,0,4,3,4,3,0
4,1,12,41.51,145.3,0,7,4,8,4,0
4,1,5,11.61,17.41,0,3,2,3,2,0
4,1,5,11.61,17.41,0,3,2,3,2,0
33,3,109,563.52,6322.71,0,11,25,58,51,0
23,3,0,0,0,0,0,0,0,0,0
37,3,118,619.26,7064.1,0,11,27,62,56,0
41,9,277,1409.23,80527.27,0,20,14,197,80,0
4,1,9,27,67.5,0,5,3,6,3,0
12,2,19,70.31,287.09,1,7,6,12,7,0
9,1,23,92,357.78,0,7,9,13,10,0
5,1,10,31.7,95.1,0,6,3,7,3,0
80,18,195,1127.37,29311.49,6,22,33,117,78,0
63,11,174,877.72,37391.07,9,18,15,103,71,0
5,1,10,31.7,95.1,0,6,3,7,3,0
5,1,10,31.7,95.1,0,6,3,7,3,0
22,4,77,381.47,5340.62,0,14,17,43,34,0
18,3,42,189.99,2364.32,0,14,9,26,16,0
28,4,73,361.66,4048.54,3,13,18,42,31,0
18,2,43,188.87,2148.39,0,13,8,29,14,0
42,15,0,0,0,0,0,0,0,0,0
149,10,580,3578.56,72337.96,3,9,63,297,283,0
13,1,1,0,0,10,1,0,1,0,0
23,3,47,199.65,2107.44,5,10,9,28,19,0
77,7,237,1344.36,22995.71,13,13,38,137,100,0
127,17,299,1879.34,66951.32,17,30,48,185,114,0
13,3,25,97.67,558.13,0,8,7,15,10,0
10,3,20,80,466.67,0,10,6,13,7,0
15,4,29,127.38,1146.39,0,14,7,20,9,0
15,4,29,127.38,1146.39,0,14,7,20,9,0
15,3,31,121.11,899.7,3,8,7,18,13,0
13,1,46,175.14,2679.62,0,9,5,29,17,0
6,1,12,41.51,145.3,0,7,4,8,4,0
4,1,5,11.61,17.41,0,3,2,3,2,0
4,1,5,11.61,17.41,0,3,2,3,2,0
8,1,14,44.38,166.42,0,5,4,8,6,0
43,4,150,792.81,17097.13,6,16,23,88,62,0
11,1,30,114.22,742.43,3,7,7,17,13,0
68,9,208,1185.69,37349.28,14,21,31,115,93,0
31,6,93,473.13,8030.83,0,15,19,50,43,0
22,3,47,212.61,1971.45,0,12,11,30,17,0
24,7,63,292.56,3105.67,0,12,13,40,23,0
20,4,113,584.2,13728.74,0,18,18,66,47,0
13,3,34,138.97,1172.59,0,9,8,19,15,0
13,3,34,138.97,1172.59,0,9,8,19,15,0
6,1,14,50.19,125.47,0,5,7,7,7,0
4,1,5,11.61,17.41,0,3,2,3,2,0
34,8,0,0,0,0,0,0,0,0,0
74,12,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,0
4,1,5,11.61,17.41,0,3,2,3,2,0
6,1,10,31.7,79.25,0,5,4,6,4,0
11,1,58,258.64,1508.77,0,7,15,33,25,0
7,1,0,0,0,0,0,0,0,0,0
6,1,12,41.51,124.54,0,6,5,7,5,0
12,1,68,311.78,1714.78,0,6,18,35,33,0
4,1,5,11.61,17.41,0,3,2,3,2,0
23,5,47,209.59,2137.85,8,12,10,30,17,0
16,5,71,351.75,3810.6,0,13,18,41,30,0
21,2,40,175.69,834.54,0,7,14,21,19,0
13,1,24,93.77,281.3,0,5,10,12,12,0
5,1,9,25.27,37.9,0,3,4,5,4,0
4,1,5,11.61,17.41,0,3,2,3,2,0
4,1,6,15.51,31.02,0,4,2,4,2,0
50,3,148,746.57,5972.56,1,6,27,76,72,0
7,2,13,39,195,0,5,3,7,6,0
5,1,12,41.51,166.05,0,8,3,9,3,0
4,1,0,0,0,0,0,0,0,0,0
4,1,5,11.61,17.41,0,3,2,3,2,0
18,4,51,233.83,1920.77,0,10,14,28,23,0
5,1,7,19.65,39.3,0,4,3,4,3,0
9,1,27,108,388.8,1,6,10,15,12,0
10,3,24,101.95,786.47,0,12,7,15,9,0
18,2,0,0,0,0,0,0,0,0,0
18,2,28,118.94,899.5,3,11,8,17,11,0
16,4,0,0,0,0,0,0,0,0,0
16,4,36,167.18,1702.18,0,14,11,20,16,0
4,1,9,27,67.5,0,5,3,6,3,0
17,2,44,206.82,1592.51,0,11,15,23,21,0
10,4,19,76,342,0,9,7,12,7,0
4,1,5,11.61,17.41,0,3,2,3,2,0
13,3,33,149.28,1261.4,0,13,10,20,13,0
10,3,21,85.84,550.79,0,11,6,14,7,0
34,8,119,653.53,14010.06,0,21,24,70,49,0
34,8,119,653.53,14010.06,0,21,24,70,49,0
9,4,28,114.45,1062.74,0,10,7,15,13,0
10,2,31,133.98,625.24,0,8,12,17,14,0
8,2,0,0,0,0,0,0,0,0,0
5,1,9,25.27,37.9,0,3,4,5,4,0
11,2,25,102.19,875.88,0,10,7,13,12,0
145,10,296,1687.33,64604.29,29,19,33,163,133,0
74,2,255,1400.42,27499.21,8,12,33,147,108,0
4,1,7,19.65,39.3,0,4,3,4,3,0
11,1,32,130.8,549.36,0,7,10,20,12,0
12,1,37,159.91,981.27,0,9,11,22,15,0
9,1,25,102.19,393.42,0,7,10,14,11,0
8,1,22,83.76,232.67,0,5,9,12,10,0
15,2,0,0,0,0,0,0,0,0,0
34,13,0,0,0,0,0,0,0,0,0
18,4,32,140.55,1082.27,0,11,10,18,14,0
4,1,8,24,60,0,5,3,5,3,0
4,1,8,24,60,0,5,3,5,3,0
18,4,33,142.62,998.37,0,10,10,19,14,0
4,1,7,19.65,39.3,0,4,3,4,3,0
4,1,7,18.09,36.19,0,4,2,5,2,0
6,1,10,30,60,0,4,4,6,4,0
14,3,53,239.75,2003.61,0,9,14,27,26,0
9,2,11,34.87,87.17,0,5,4,7,4,0
19,6,115,527.27,7381.79,0,8,16,59,56,0
5,1,12,41.51,166.05,0,8,3,9,3,0
15,2,30,125.1,650.51,1,8,10,17,13,0
16,2,34,146.95,734.73,1,8,12,19,15,0
11,2,18,64.53,451.71,1,8,4,11,7,0
14,2,26,104,572,1,8,8,15,11,0
11,4,40,169.92,2039.01,1,12,7,26,14,0
15,2,0,0,0,0,0,0,0,0,0
4,1,6,13.93,55.73,0,4,1,4,2,0
4,1,6,15.51,31.02,0,4,2,4,2,0
63,12,222,1277.59,46504.09,0,24,30,131,91,0
4,1,5,11.61,17.41,0,3,2,3,2,0
29,4,55,233.64,3533.74,9,11,8,33,22,0
60,7,156,830.22,10239.39,0,10,30,82,74,0
6,1,21,77.71,333.04,0,6,7,11,10,0
4,1,5,11.61,17.41,0,3,2,3,2,0
11,2,19,65.73,402.59,0,7,4,12,7,0
4,1,5,11.61,17.41,0,3,2,3,2,0
7,1,12,39.86,149.49,0,6,4,7,5,0
13,2,35,153.73,864.74,0,9,12,20,15,0
17,7,53,229.06,2519.68,0,11,9,35,18,0
16,3,33,134.89,1445.21,0,10,7,18,15,0
12,3,29,125.34,1280.22,0,13,7,18,11,0
15,13,0,0,0,0,0,0,0,0,0
20,2,31,143.96,1099.33,0,14,11,19,12,0
10,1,39,165.67,502.92,0,5,14,22,17,0
54,5,175,972.05,26054.49,8,19,28,96,79,0
9,1,12,33.69,112.29,0,4,3,7,5,0
38,6,100,495.42,13376.33,6,18,13,61,39,0
10,2,0,0,0,0,0,0,0,0,0
17,5,32,142.7,1498.37,0,14,8,20,12,0
19,2,43,188.87,2148.39,0,13,8,29,14,0
8,1,14,46.51,174.4,0,6,4,9,5,0
4,1,8,24,60,0,5,3,5,3,0
17,4,44,204.33,1992.21,0,13,12,26,18,0
42,5,62,267.96,3438.81,20,11,9,41,21,0
10,1,14,51.81,181.32,2,7,6,8,6,0
22,5,50,242.9,3441.07,1,17,12,30,20,0
23,3,51,245.18,2231.09,1,13,15,30,21,0
7,1,17,60.94,152.36,0,5,7,10,7,0
198,46,901,6024.54,604291.69,12,44,59,632,269,0
15,2,30,114.22,742.43,0,7,7,17,13,0
22,1,106,479.5,3463.04,1,5,18,54,52,0
